HouseID,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,house_value
2498,-120.51,36.55,20,1193,263,1274,241,38800
2499,-120.39,36.78,11,1947,488,2104,486,55200
2500,-120.38,36.75,25,1689,495,1745,457,60000
2501,-120.38,36.76,25,991,272,941,262,58000
2502,-120.38,36.76,12,932,244,1043,243,54300
2503,-120.46,36.87,20,1287,310,954,269,63000
2504,-120.45,36.86,34,673,173,539,182,66000
2505,-120.44,36.84,29,1563,293,883,288,90500
2506,-120.45,36.85,20,1519,376,1681,370,58100
2507,-120.51,36.86,21,1779,399,1446,371,71900
2508,-120.55,36.97,42,1766,344,1084,323,74400
2509,-120.69,36.84,18,902,195,771,174,55000
2510,-119.55,36.51,46,55,11,26,5,67500
2511,-119.54,36.51,36,49,7,28,2,162500
2512,-122.2,39.75,18,2603,576,1616,588,63700
2513,-122.18,39.75,30,4157,834,1885,774,67500
2514,-122.16,39.74,20,707,126,337,125,85000
2515,-122.19,39.74,39,4179,814,2111,809,65600
2516,-122.25,39.79,16,2127,412,1104,369,72200
2517,-122.16,39.78,32,1288,221,562,203,69600
2518,-122.13,39.74,20,1401,280,668,250,94300
2519,-122.18,39.7,23,1658,307,836,297,85400
2520,-122.23,39.75,16,2026,396,1031,382,73100
2521,-122.74,39.71,16,255,73,85,38,14999
2522,-122.38,39.68,21,1155,210,510,175,67500
2523,-122.14,39.65,33,419,77,190,67,87500
2524,-122.18,39.55,28,1471,259,673,246,81600
2525,-122.53,39.5,25,1231,240,658,211,71900
2526,-122.19,39.53,34,2679,533,1287,505,58700
2527,-122.2,39.53,22,3265,658,1647,594,71000
2528,-122.23,39.53,8,1268,336,1237,326,125000
2529,-122.22,39.51,17,1201,268,555,277,66900
2530,-122.2,39.52,39,2551,482,1181,437,63400
2531,-122.2,39.51,37,2358,413,1060,424,69700
2532,-122.19,39.5,23,462,97,261,90,53000
2533,-122.04,39.72,23,2502,481,1443,455,70000
2534,-122.05,39.6,34,2051,342,958,322,95300
2535,-122.1,39.47,43,1320,215,512,197,77100
2536,-121.94,39.45,39,844,161,535,165,70500
2537,-122.01,39.74,20,2332,518,1856,495,58700
2538,-124.17,40.8,52,661,316,392,244,60000
2539,-124.16,40.8,52,2416,618,1150,571,80500
2540,-124.16,40.79,52,1264,277,591,284,76900
2541,-124.17,40.8,52,1606,419,891,367,75500
2542,-124.17,40.8,52,1557,344,758,319,62500
2543,-124.16,40.79,52,2148,421,975,430,92700
2544,-124.16,40.78,50,2285,403,837,353,85400
2545,-124.17,40.78,39,1606,330,731,327,68300
2546,-124.19,40.78,37,1371,319,640,260,70000
2547,-124.18,40.79,39,1836,352,883,337,70500
2548,-124.18,40.79,40,1398,311,788,279,64600
2549,-124.17,40.79,43,2285,479,1169,482,70500
2550,-124.16,40.78,43,2241,446,932,395,82000
2551,-124.16,40.77,35,2141,438,1053,434,85600
2552,-124.17,40.77,30,1895,366,990,359,81300
2553,-124.18,40.78,37,1453,293,867,310,70200
2554,-124.18,40.78,33,1076,222,656,236,72200
2555,-124.18,40.78,34,1592,364,950,317,67000
2556,-124.17,40.75,13,2171,339,951,353,116100
2557,-124.17,40.76,26,1776,361,992,380,82800
2558,-124.19,40.77,30,2975,634,1367,583,69000
2559,-124.15,40.81,50,340,74,235,83,67500
2560,-124.14,40.8,32,1373,312,872,306,72600
2561,-124.15,40.8,47,1486,335,765,329,74100
2562,-124.16,40.8,52,2167,480,908,451,74700
2563,-124.16,40.8,52,1703,500,952,435,74100
2564,-124.14,40.79,38,1552,290,873,291,81000
2565,-124.15,40.78,41,2127,358,911,349,104200
2566,-124.16,40.78,46,1975,346,791,349,81800
2567,-124.16,40.79,46,3042,597,1206,541,90600
2568,-124.15,40.79,37,2692,488,1263,486,86400
2569,-124.14,40.78,35,2426,423,982,432,92800
2570,-124.14,40.77,27,3046,605,1407,571,99600
2571,-124.15,40.76,24,2858,511,1388,512,100600
2572,-124.15,40.78,36,2112,374,829,368,90000
2573,-124.11,40.81,23,959,212,425,175,96100
2574,-124.13,40.78,34,2142,420,1056,382,86900
2575,-124.13,40.8,31,2152,462,1259,420,81100
2576,-124.13,40.79,29,2474,453,1130,427,83000
2577,-124.13,40.79,32,2017,359,855,346,92800
2578,-124.06,40.86,34,4183,,1891,669,98100
2579,-124.05,40.85,31,2414,428,1005,401,143000
2580,-124.02,40.8,22,2588,435,1198,442,133900
2581,-124.08,40.86,18,1287,484,805,502,150000
2582,-124.09,40.86,25,1322,387,794,379,75000
2583,-124.09,40.87,44,692,206,398,211,87500
2584,-124.07,40.87,47,1765,326,796,333,99200
2585,-124.08,40.87,29,1710,469,990,425,101100
2586,-124.09,40.88,50,921,187,420,187,105800
2587,-124.07,40.87,31,334,134,780,130,153100
2588,-124.15,40.88,33,2235,506,1165,441,57500
2589,-124.1,40.88,35,2987,578,1581,585,81100
2590,-124.09,40.88,31,1982,495,1052,467,74100
2591,-124.09,40.88,26,2683,555,1353,526,82100
2592,-124.1,40.9,18,4032,798,1948,775,92600
2593,-124.23,40.81,52,1112,209,544,172,50800
2594,-124.06,40.88,12,2087,424,1603,438,139500
2595,-123.74,40.66,25,2395,431,983,375,136000
2596,-124.08,40.91,13,2522,719,1381,628,78800
2597,-123.76,41.03,24,2386,565,1058,414,79800
2598,-123.85,41.32,31,938,238,425,157,36700
2599,-123.72,41.09,19,1970,431,1166,363,50000
2600,-123.63,41.11,19,1797,384,1033,327,59200
2601,-123.66,41.3,22,1580,372,686,264,62700
2602,-123.52,41.01,17,1564,345,517,222,83800
2603,-124.08,41.36,29,1029,239,509,196,62800
2604,-124.06,41.13,22,3263,799,1384,578,119400
2605,-124.14,41.06,32,1020,215,421,198,143400
2606,-124.1,41.04,26,1633,380,890,370,97900
2607,-124.01,40.97,21,1513,319,943,301,102700
2608,-124,40.92,29,1429,,672,266,98800
2609,-124.01,40.89,28,1470,336,811,314,75600
2610,-123.98,40.88,41,1719,372,844,336,84200
2611,-123.88,40.93,28,1272,259,519,220,106300
2612,-124.16,41.02,23,1672,385,1060,390,75500
2613,-124.08,40.99,18,3297,662,1554,578,111300
2614,-124.16,40.95,20,1075,214,529,196,96000
2615,-124.11,40.95,19,1734,365,866,342,81700
2616,-124.09,40.95,18,2250,484,1248,472,99600
2617,-124.11,40.93,25,2392,474,1298,461,73600
2618,-124.11,40.93,17,1661,329,948,357,90200
2619,-124.08,40.94,18,1550,345,941,335,70100
2620,-124.09,40.92,12,2497,491,1153,462,126900
2621,-124.05,40.94,14,1452,217,516,181,165600
2622,-124.1,40.95,17,1485,345,823,316,78400
2623,-124.07,40.81,23,2103,411,1019,387,119700
2624,-124.02,40.72,28,3513,634,1658,598,119900
2625,-124.1,40.73,33,644,129,334,121,111800
2626,-124.17,40.74,17,2026,338,873,313,128900
2627,-124.14,40.72,18,2581,499,1375,503,100500
2628,-124.14,40.67,23,580,117,320,109,130600
2629,-124.19,40.73,21,5694,1056,2907,972,90100
2630,-124.21,40.75,32,1218,331,620,268,58100
2631,-124.27,40.69,36,2349,528,1194,465,79000
2632,-124.18,40.62,35,952,178,480,179,107000
2633,-124.17,40.62,32,1595,309,706,277,86400
2634,-124.13,40.62,43,2131,399,910,389,92100
2635,-124.16,40.6,39,1322,283,642,292,85100
2636,-124.15,40.59,39,1186,238,539,212,79600
2637,-124.14,40.6,27,1148,206,521,219,128100
2638,-124.14,40.59,22,1665,405,826,382,66800
2639,-124.14,40.59,17,2985,610,1544,584,76800
2640,-124.05,40.59,32,1878,340,937,353,95200
2641,-124.09,40.55,24,2978,553,1370,480,97300
2642,-123.96,40.57,31,1854,365,883,310,92600
2643,-123.73,40.48,25,2015,524,746,251,77100
2644,-124.14,40.58,25,1899,357,891,355,92500
2645,-124.14,40.57,29,2864,600,1314,562,75100
2646,-124.11,40.57,33,1348,234,573,236,74100
2647,-124.13,40.55,38,544,,240,91,94800
2648,-124.1,40.5,30,1927,393,996,374,72300
2649,-124.1,40.5,42,2380,553,1300,504,57500
2650,-124.09,40.44,38,2220,426,1041,401,70500
2651,-124.1,40.47,52,1196,236,965,265,55000
2652,-124.03,40.45,34,1006,213,443,158,71300
2653,-124.26,40.58,52,2217,394,907,369,111400
2654,-124.23,40.54,52,2694,453,1152,435,106700
2655,-124.35,40.54,52,1820,300,806,270,94600
2656,-124.25,40.28,32,1430,419,434,187,76100
2657,-124.08,40.06,17,1319,267,393,163,135600
2658,-124,40.22,16,2088,535,816,326,70700
2659,-123.84,40.28,28,2809,605,1093,438,74000
2660,-123.68,40.24,31,1852,452,917,359,54300
2661,-123.82,40.16,19,2283,634,1184,453,76800
2662,-123.82,40.12,33,2985,591,1221,486,82400
2663,-123.75,40.11,35,2052,477,900,402,101500
2664,-123.78,40.05,17,2019,496,899,347,101900
2665,-115.52,33.12,38,1327,262,784,231,60800
2666,-115.52,33.13,18,1109,283,1006,253,53400
2667,-115.51,33.12,21,1024,218,890,232,46700
2668,-115.46,33.19,33,1234,373,777,298,40000
2669,-115.51,33.24,32,1995,523,1069,410,43300
2670,-115.6,33.2,37,709,187,390,142,72500
2671,-115.73,33.09,27,452,103,258,61,87500
2672,-115.62,33.04,17,1009,231,745,217,61200
2673,-115.62,33.04,20,1121,244,766,230,62000
2674,-115.6,33.04,31,314,61,152,56,91700
2675,-115.41,32.99,29,1141,220,684,194,107800
2676,-115.59,32.96,17,841,146,473,154,113500
2677,-115.52,32.98,32,1615,382,1307,345,58600
2678,-115.52,32.98,21,1302,327,1244,316,66400
2679,-115.53,32.99,25,2578,634,2082,565,62200
2680,-115.51,32.99,20,1402,287,1104,317,63700
2681,-115.54,32.99,23,1459,373,1148,388,69400
2682,-115.54,32.98,27,1513,395,1121,381,60600
2683,-115.54,32.99,17,1697,268,911,254,96000
2684,-115.55,32.98,24,2565,530,1447,473,80800
2685,-115.54,32.97,41,2429,454,1188,430,70800
2686,-115.53,32.97,35,1583,340,933,318,70700
2687,-115.55,32.98,33,2266,365,952,360,143000
2688,-115.56,32.96,21,2164,480,1164,421,107200
2689,-115.53,32.97,34,2231,545,1568,510,60300
2690,-115.52,32.97,24,1617,366,1416,401,66400
2691,-115.52,32.97,10,1879,387,1376,337,67500
2692,-115.32,32.82,34,591,139,327,89,100000
2693,-115.39,32.76,16,1136,196,481,185,146300
2694,-115.4,32.86,19,1087,171,649,173,113800
2695,-115.37,32.81,23,1458,294,866,275,74300
2696,-115.37,32.82,14,1276,270,867,261,80900
2697,-115.37,32.82,30,1602,322,1130,335,71100
2698,-115.38,32.82,38,1892,394,1175,374,65800
2699,-115.38,32.81,35,1263,262,950,241,67500
2700,-115.37,32.81,32,741,191,623,169,68600
2701,-115.57,32.85,33,1365,269,825,250,62300
2702,-115.57,32.85,17,1039,256,728,246,63500
2703,-115.57,32.84,29,1207,301,804,288,61100
2704,-115.57,32.83,31,1494,289,959,284,67500
2705,-115.59,32.85,20,1608,274,862,248,90800
2706,-115.6,32.87,3,1629,317,1005,312,83200
2707,-115.49,32.87,19,541,104,457,106,102800
2708,-115.64,32.8,23,1228,235,569,235,125000
2709,-115.69,32.79,18,1564,340,1161,343,55200
2710,-115.73,32.8,44,472,81,206,57,93800
2711,-115.72,32.75,16,348,99,123,54,87500
2712,-115.64,32.75,19,377,69,198,55,112500
2713,-115.58,32.81,5,805,143,458,143,96300
2714,-115.55,32.82,34,1540,316,1013,274,67500
2715,-115.58,32.81,10,1088,203,533,201,87500
2716,-115.57,32.8,17,1492,426,1595,428,69900
2717,-115.57,32.8,16,1307,359,961,327,72600
2718,-115.57,32.8,16,2276,594,1184,513,93800
2719,-115.48,32.8,21,1260,246,805,239,88500
2720,-115.52,32.77,18,1715,337,1166,333,79200
2721,-115.53,32.73,14,1527,325,1453,332,61200
2722,-115.52,32.73,17,1190,275,1113,258,63100
2723,-115.5,32.75,13,330,72,822,64,142500
2724,-115.55,32.8,23,666,142,580,160,61000
2725,-115.55,32.79,22,565,162,692,141,53600
2726,-115.54,32.79,30,752,194,733,186,56100
2727,-115.54,32.79,23,1712,403,1370,377,60400
2728,-115.55,32.79,23,1004,221,697,201,59600
2729,-115.57,32.8,33,1192,213,1066,211,68600
2730,-115.56,32.8,25,1311,375,1193,351,63900
2731,-115.56,32.8,28,1672,416,1335,397,59400
2732,-115.56,32.8,15,1171,328,1024,298,69400
2733,-115.56,32.79,18,1178,438,1377,429,58300
2734,-115.56,32.78,34,2856,555,1627,522,76200
2735,-115.56,32.79,20,2372,835,2283,767,62500
2736,-115.57,32.79,50,1291,277,864,274,68100
2737,-115.56,32.78,46,2511,490,1583,469,70800
2738,-115.56,32.78,35,1185,202,615,191,86200
2739,-115.57,32.78,25,2007,301,1135,332,99600
2740,-115.56,32.78,29,1568,283,848,245,76200
2741,-115.55,32.78,5,2652,606,1767,536,84300
2742,-115.58,32.78,5,2494,414,1416,421,110100
2743,-115.59,32.79,8,2183,307,1000,287,159900
2744,-115.58,32.79,14,1687,507,762,451,64400
2745,-115.57,32.79,34,1152,208,621,208,73600
2746,-115.57,32.78,29,2321,367,1173,360,86400
2747,-115.57,32.78,20,1534,235,871,222,97200
2748,-115.57,32.78,15,1413,279,803,277,87500
2749,-115.56,32.76,15,1278,217,653,185,140300
2750,-115.59,32.69,30,935,177,649,148,94400
2751,-115.49,32.69,17,1960,389,1691,356,64000
2752,-115.4,32.7,19,583,113,531,134,95800
2753,-115.49,32.67,25,2322,573,2185,602,70100
2754,-115.49,32.67,24,1266,275,1083,298,73100
2755,-115.48,32.68,15,3414,666,2097,622,91200
2756,-115.5,32.68,18,3631,913,3565,924,88400
2757,-115.5,32.67,35,2159,492,1694,475,75500
2758,-115.49,32.67,29,1523,440,1302,393,84700
2759,-115.51,32.68,11,2872,610,2644,581,72700
2760,-115.52,32.67,6,2804,581,2807,594,67700
2761,-116.05,33.33,17,290,94,135,57,81300
2762,-116,33.19,16,245,57,81,33,51300
2763,-115.88,32.93,15,208,49,51,20,32500
2764,-116,32.74,26,1134,280,329,158,43900
2765,-115.9,32.69,18,414,86,98,54,57500
2766,-116.01,33.41,20,1996,515,659,295,62800
2767,-115.99,33.4,15,1945,536,515,273,54300
2768,-115.94,33.38,5,186,43,41,21,58800
2769,-115.98,33.32,8,240,46,63,24,53800
2770,-115.91,33.36,15,459,95,160,73,67500
2771,-115.9,33.34,19,1210,248,329,155,62800
2772,-115.96,33.3,27,322,81,112,57,54400
2773,-115.95,33.28,12,99,25,37,17,53800
2774,-115.8,33.26,2,96,18,30,16,47500
2775,-114.73,33.43,24,796,243,227,139,59200
2776,-114.98,33.07,18,1183,363,374,127,57500
2777,-115.73,33.36,19,749,238,476,169,50000
2778,-115.73,33.35,23,1586,448,338,182,30000
2779,-114.65,32.79,21,44,33,64,27,25000
2780,-114.55,32.8,19,2570,820,1431,608,56100
2781,-114.63,32.76,15,1448,378,949,300,45000
2782,-114.66,32.74,17,1388,386,775,320,44000
2783,-118.18,37.35,16,3806,794,1501,714,108300
2784,-118.43,37.4,19,2460,405,1225,425,141500
2785,-118.6,37.39,19,2682,518,1134,399,166000
2786,-118.45,37.25,20,1468,283,721,270,118800
2787,-118.45,37.37,26,3135,524,1385,523,139700
2788,-118.42,37.35,21,3302,557,1413,520,180400
2789,-118.42,37.36,18,2281,520,1425,465,54400
2790,-118.4,37.36,34,2465,619,1172,575,116100
2791,-118.39,37.37,25,3295,824,1477,770,105800
2792,-118.39,37.36,38,1813,410,902,396,98400
2793,-118.3,37.17,22,3480,673,1541,636,94500
2794,-117.9,36.95,19,99,26,51,22,137500
2795,-118.31,36.94,35,2563,530,861,371,80600
2796,-118.05,36.64,34,2090,478,896,426,74200
2797,-118.18,36.63,23,2311,487,1019,384,104700
2798,-117.69,36.13,25,1709,439,632,292,45500
2799,-117.02,36.4,19,619,239,490,164,14999
2800,-116.22,36,14,1372,386,436,213,32900
2801,-119.02,35.42,42,2271,458,1124,447,64900
2802,-119.03,35.42,45,1628,352,754,334,62400
2803,-119.03,35.42,38,2952,598,1491,568,67900
2804,-119.03,35.45,14,3520,604,1748,582,87100
2805,-119.05,35.44,5,2133,487,1182,438,77000
2806,-119.02,35.44,29,3415,631,1527,597,84400
2807,-119.02,35.43,39,2033,370,956,379,70700
2808,-119.02,35.42,40,1089,226,520,218,67200
2809,-119.02,35.42,36,2044,447,1021,374,57400
2810,-119.02,35.42,40,1912,439,1015,413,52600
2811,-119.03,35.42,42,1705,418,905,393,54600
2812,-119.03,35.41,41,1808,435,1005,373,54300
2813,-119.04,35.42,47,1691,402,913,358,54700
2814,-119.05,35.42,41,1992,421,1006,419,57000
2815,-119.05,35.42,35,2353,483,1368,455,63200
2816,-119.02,35.41,21,2534,554,1297,517,67000
2817,-119.02,35.41,41,2221,516,1106,473,51900
2818,-119.03,35.41,37,1761,443,911,365,53200
2819,-119.04,35.41,25,1577,310,844,309,69400
2820,-119.02,35.41,31,2348,701,1413,611,51400
2821,-119.03,35.4,35,2608,620,1566,583,63500
2822,-119.04,35.41,20,3268,833,1622,758,67500
2823,-119.08,35.42,10,4159,608,2089,591,132000
2824,-119.07,35.42,19,3889,832,1872,731,107600
2825,-119.09,35.41,12,3449,522,1754,551,130600
2826,-119.11,35.42,52,154,,37,16,200000
2827,-119.09,35.43,28,254,35,118,37,237500
2828,-119.05,35.4,18,1894,319,846,317,126400
2829,-119.08,35.39,10,6435,1040,3242,1030,132200
2830,-119.01,35.4,11,8739,2190,4781,1919,44600
2831,-119.01,35.39,29,1820,459,1134,419,59400
2832,-119.01,35.38,36,790,224,426,208,50600
2833,-119.02,35.39,30,227,75,169,101,60000
2834,-118.99,35.4,43,2225,392,890,374,90400
2835,-118.99,35.4,48,1908,331,789,321,84600
2836,-119,35.4,44,2250,378,928,379,93900
2837,-119,35.39,42,2839,516,1203,487,79400
2838,-119,35.39,51,1373,284,648,300,72100
2839,-118.97,35.41,36,1896,315,937,303,85500
2840,-118.97,35.4,34,1859,323,854,309,76200
2841,-118.98,35.4,34,813,171,440,170,69800
2842,-118.98,35.4,36,1443,273,680,259,73100
2843,-118.98,35.4,36,1864,331,1052,325,76600
2844,-118.98,35.41,36,1482,266,640,274,94500
2845,-118.96,35.4,28,4667,875,2404,841,89000
2846,-118.96,35.41,29,3548,729,1542,659,87100
2847,-118.95,35.4,23,4483,894,2136,883,101700
2848,-118.96,35.4,27,2473,400,1271,427,89100
2849,-118.96,35.39,23,5624,1148,2842,1042,79000
2850,-118.96,35.38,34,2047,347,888,352,92900
2851,-118.95,35.38,35,2220,388,906,373,95200
2852,-118.96,35.38,41,2417,435,973,406,85600
2853,-118.94,35.38,26,4800,831,2365,743,87000
2854,-118.95,35.38,30,2594,478,1419,480,83100
2855,-118.92,35.38,33,3122,579,1733,545,70600
2856,-118.95,35.41,21,3999,727,1889,688,99500
2857,-118.94,35.4,14,5548,941,2815,935,104600
2858,-118.94,35.39,27,3074,452,1223,452,139100
2859,-118.94,35.39,13,3137,417,1318,397,194100
2860,-118.9,35.41,6,4656,971,2320,935,100800
2861,-118.94,35.41,10,3216,526,1539,483,143000
2862,-118.91,35.4,10,3587,774,1398,763,113000
2863,-118.87,35.37,14,2458,433,1352,411,87000
2864,-118.91,35.37,32,4121,755,2590,721,67600
2865,-118.88,35.34,20,1351,255,762,253,105300
2866,-118.92,35.37,17,3589,701,1746,640,75700
2867,-118.93,35.37,34,2412,446,1558,421,62800
2868,-118.94,35.37,33,3372,741,2352,704,57600
2869,-118.94,35.37,23,1106,252,790,230,59700
2870,-118.95,35.37,34,1672,359,1059,349,61300
2871,-118.94,35.37,37,1667,362,971,335,57400
2872,-118.95,35.37,37,1475,327,946,295,55400
2873,-118.96,35.37,41,1463,339,1066,318,52400
2874,-118.96,35.37,40,1603,374,1026,337,54300
2875,-118.97,35.39,38,2121,433,1547,441,59500
2876,-118.97,35.38,32,1361,363,1483,297,46800
2877,-118.98,35.38,39,1497,383,1182,355,50000
2878,-118.97,35.38,42,1185,358,1038,299,48000
2879,-118.97,35.37,41,2396,602,1781,543,58000
2880,-118.97,35.38,35,1673,426,1041,413,57500
2881,-118.99,35.38,26,1317,374,1025,304,51000
2882,-118.99,35.38,30,1390,361,1116,298,57500
2883,-118.98,35.39,22,1812,457,1592,420,49100
2884,-118.98,35.38,24,1807,465,1460,410,54800
2885,-118.98,35.38,34,1020,247,795,228,50800
2886,-118.98,35.38,28,1171,299,1193,273,49400
2887,-118.99,35.39,39,2228,542,1516,435,48800
2888,-118.99,35.39,36,1438,348,1054,341,55400
2889,-118.99,35.39,52,2805,573,1325,522,70100
2890,-118.98,35.39,29,607,177,476,143,50700
2891,-118.98,35.39,32,2620,682,2375,684,46900
2892,-119,35.37,41,303,78,216,80,55500
2893,-118.99,35.37,36,832,198,814,174,57400
2894,-118.99,35.37,38,918,220,743,222,58100
2895,-118.98,35.37,35,825,179,670,181,57900
2896,-118.97,35.37,52,425,119,380,97,42500
2897,-119.01,35.38,44,434,110,274,86,57500
2898,-119.01,35.38,52,114,26,158,26,67500
2899,-119.01,35.37,35,120,35,477,41,47500
2900,-119.01,35.37,44,593,136,364,121,66000
2901,-119.02,35.38,52,90,35,36,31,60000
2902,-119.02,35.38,48,346,92,129,63,63800
2903,-119.02,35.39,52,191,52,106,49,72500
2904,-119.01,35.37,45,629,143,568,139,84400
2905,-119.03,35.38,38,2122,394,843,410,91800
2906,-119.03,35.38,52,1695,290,540,260,147100
2907,-119.03,35.37,52,1503,367,554,277,126600
2908,-119.04,35.37,44,1618,310,667,300,82700
2909,-119.03,35.39,28,4513,764,1593,763,118700
2910,-119.04,35.36,36,1942,414,1051,411,66900
2911,-119.05,35.36,30,4635,800,2307,754,84700
2912,-119.05,35.36,16,4507,1049,2261,959,118400
2913,-119.07,35.36,19,5254,894,2155,831,110700
2914,-119.08,35.36,12,6442,1116,2966,1092,123400
2915,-119.06,35.36,9,1228,234,409,212,95200
2916,-119.03,35.37,42,2508,483,1035,442,72300
2917,-119.03,35.36,41,1944,363,977,388,81300
2918,-119.04,35.36,40,1533,312,771,306,69500
2919,-119.04,35.37,46,1637,338,714,297,75300
2920,-119.02,35.37,44,2687,620,1521,549,61600
2921,-119.02,35.36,48,1833,396,947,363,70000
2922,-119.02,35.36,47,1631,340,847,315,73700
2923,-119.03,35.36,41,2551,594,1342,595,76800
2924,-119.01,35.37,38,1702,380,1191,366,57800
2925,-119.01,35.36,38,1838,388,1203,373,60700
2926,-119.01,35.36,36,2658,626,1490,529,57000
2927,-119.01,35.36,24,1941,484,1277,435,51600
2928,-119.01,35.37,33,821,181,579,172,46700
2929,-119,35.36,40,850,227,764,186,43600
2930,-119,35.36,39,896,217,805,197,42500
2931,-119,35.35,35,1164,277,992,284,48700
2932,-119,35.36,35,1021,280,1258,239,48600
2933,-118.98,35.37,36,1562,398,1223,329,47100
2934,-118.98,35.36,29,1244,266,933,227,49400
2935,-118.98,35.36,15,1482,338,1059,279,42700
2936,-118.99,35.36,18,1524,354,1210,344,47800
2937,-118.99,35.36,31,1498,359,1168,340,49300
2938,-118.94,35.36,19,2714,512,1823,500,76200
2939,-118.95,35.36,30,2294,508,1753,482,54700
2940,-118.96,35.37,32,1025,259,874,236,53400
2941,-118.96,35.36,35,2285,497,1738,480,54000
2942,-118.97,35.37,34,1379,333,1156,315,48900
2943,-118.97,35.36,31,1418,306,1219,312,46700
2944,-118.95,35.32,29,3480,608,2007,541,78700
2945,-118.98,35.35,21,496,131,511,124,33200
2946,-118.99,35.35,27,1615,355,1380,332,49800
